,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_alpha,param_colsample_bytree,param_lambda,param_learning_rate,param_max_depth,param_min_child_samples,param_min_child_weight,param_n_estimators,param_num_leaves,param_subsample,params
10,0.933569530558016,0.9264184397163121,0.9202127659574468,0.9267355982274742,0.0054578859223144705,12,0.2126468817392985,0.00836233065346892,0.006317456563313802,0.008934232751541302,1.4585585153592756e-07,0.1,0.0017732761085386285,1.0,30,27,0,68,100,0.7412119109734374,"OrderedDict([('alpha', 1.4585585153592756e-07), ('colsample_bytree', 0.1), ('lambda', 0.0017732761085386285), ('learning_rate', 1.0), ('max_depth', 30), ('min_child_samples', 27), ('min_child_weight', 0), ('n_estimators', 68), ('num_leaves', 100), ('subsample', 0.7412119109734374)])"
11,0.9025686448184234,0.8936170212765957,0.8882978723404256,0.8948301329394387,0.005889226784619425,24,0.10770066579182942,0.009524738131430186,0.016700267791748047,0.0,1.0,1.0,1e-09,1.0,1,0,0,50,100,0.5,"OrderedDict([('alpha', 1.0), ('colsample_bytree', 1.0), ('lambda', 1e-09), ('learning_rate', 1.0), ('max_depth', 1), ('min_child_samples', 0), ('min_child_weight', 0), ('n_estimators', 50), ('num_leaves', 100), ('subsample', 0.5)])"
12,0.9300265721877768,0.9148936170212766,0.9095744680851063,0.9181683899556868,0.008665144973988223,17,0.16302251815795898,0.007875391525351615,0.005568742752075195,0.007875391525351615,1e-09,0.4447055762618033,2.6881504660750336e-06,0.16842088303893457,3,22,0,89,100,0.7788515587718794,"OrderedDict([('alpha', 1e-09), ('colsample_bytree', 0.4447055762618033), ('lambda', 2.6881504660750336e-06), ('learning_rate', 0.16842088303893457), ('max_depth', 3), ('min_child_samples', 22), ('min_child_weight', 0), ('n_estimators', 89), ('num_leaves', 100), ('subsample', 0.7788515587718794)])"
13,0.9255978742249779,0.9308510638297872,0.9193262411347518,0.925258493353028,0.004710416548115827,13,0.13933817545572916,0.013649177876349259,0.016930262247721355,0.0006769962713583118,0.5065879609426713,0.7347209754037899,9.164956909879395e-07,1.0,44,48,7,100,64,0.8083163831854752,"OrderedDict([('alpha', 0.5065879609426713), ('colsample_bytree', 0.7347209754037899), ('lambda', 9.164956909879395e-07), ('learning_rate', 1.0), ('max_depth', 44), ('min_child_samples', 48), ('min_child_weight', 7), ('n_estimators', 100), ('num_leaves', 64), ('subsample', 0.8083163831854752)])"
14,0.929140832595217,0.9148936170212766,0.9078014184397163,0.9172821270310192,0.008874543436692323,18,0.14727060000101724,0.007777034301981814,0.01637093226114909,0.00048328386292491825,0.048827404149948725,0.30771709876674125,10.627423912174502,0.21280231118619156,27,47,0,56,62,0.7961274238022982,"OrderedDict([('alpha', 0.048827404149948725), ('colsample_bytree', 0.30771709876674125), ('lambda', 10.627423912174502), ('learning_rate', 0.21280231118619156), ('max_depth', 27), ('min_child_samples', 47), ('min_child_weight', 0), ('n_estimators', 56), ('num_leaves', 62), ('subsample', 0.7961274238022982)])"
15,0.9344552701505757,0.9441489361702128,0.9388297872340425,0.9391432791728213,0.003963914801964607,3,0.22801812489827475,0.015564213001295006,0.014158328374226889,0.01061200434289046,2.344237901822497e-05,1.0,7.486511135941941e-09,0.27226728438298553,49,23,5,100,67,0.6782940418800887,"OrderedDict([('alpha', 2.344237901822497e-05), ('colsample_bytree', 1.0), ('lambda', 7.486511135941941e-09), ('learning_rate', 0.27226728438298553), ('max_depth', 49), ('min_child_samples', 23), ('min_child_weight', 5), ('n_estimators', 100), ('num_leaves', 67), ('subsample', 0.6782940418800887)])"
16,0.9344552701505757,0.9281914893617021,0.9202127659574468,0.9276218611521418,0.005828834165543716,11,0.14210112889607748,0.008114878596763835,0.018542051315307617,0.0013055407794734534,0.0009954332505796102,1.0,1.8487325282870264,0.2313290509399528,24,25,9,84,89,0.9984442561716431,"OrderedDict([('alpha', 0.0009954332505796102), ('colsample_bytree', 1.0), ('lambda', 1.8487325282870264), ('learning_rate', 0.2313290509399528), ('max_depth', 24), ('min_child_samples', 25), ('min_child_weight', 9), ('n_estimators', 84), ('num_leaves', 89), ('subsample', 0.9984442561716431)])"
17,0.9300265721877768,0.9317375886524822,0.9281914893617021,0.9299852289512556,0.0014477705648090655,9,0.11435119311014812,0.013651090683690767,0.005570809046427409,0.00787831370684837,7.841792846350951e-07,1.0,0.680303244981111,0.5178674315330355,3,22,6,100,72,0.5533023026766151,"OrderedDict([('alpha', 7.841792846350951e-07), ('colsample_bytree', 1.0), ('lambda', 0.680303244981111), ('learning_rate', 0.5178674315330355), ('max_depth', 3), ('min_child_samples', 22), ('min_child_weight', 6), ('n_estimators', 100), ('num_leaves', 72), ('subsample', 0.5533023026766151)])"
18,0.933569530558016,0.9264184397163121,0.925531914893617,0.9285081240768095,0.003598780657564307,10,0.21869659423828125,0.007764522435480674,0.005566994349161784,0.007872918910238976,7.230999840284178e-05,1.0,2.431111472439959e-09,0.07715697190756912,50,22,8,100,78,0.9307999083408438,"OrderedDict([('alpha', 7.230999840284178e-05), ('colsample_bytree', 1.0), ('lambda', 2.431111472439959e-09), ('learning_rate', 0.07715697190756912), ('max_depth', 50), ('min_child_samples', 22), ('min_child_weight', 8), ('n_estimators', 100), ('num_leaves', 78), ('subsample', 0.9307999083408438)])"
19,0.9176262178919398,0.9264184397163121,0.9033687943262412,0.9158050221565731,0.009496387755425996,20,0.15546520551045737,4.765403671631752e-05,0.011191129684448242,0.007919182242606605,0.00012456163622907257,0.1,0.11546131271028211,1.0,50,28,10,98,62,0.8238118774088958,"OrderedDict([('alpha', 0.00012456163622907257), ('colsample_bytree', 0.1), ('lambda', 0.11546131271028211), ('learning_rate', 1.0), ('max_depth', 50), ('min_child_samples', 28), ('min_child_weight', 10), ('n_estimators', 98), ('num_leaves', 62), ('subsample', 0.8238118774088958)])"
20,0.8423383525243578,0.8031914893617021,0.8147163120567376,0.8200886262924668,0.016427872023132825,29,0.13817461331685385,0.00810680582157543,0.011296669642130533,0.007990603944765735,0.28838807933258415,1.0,236.22453583783408,0.01,6,32,0,100,83,0.5146961894321717,"OrderedDict([('alpha', 0.28838807933258415), ('colsample_bytree', 1.0), ('lambda', 236.22453583783408), ('learning_rate', 0.01), ('max_depth', 6), ('min_child_samples', 32), ('min_child_weight', 0), ('n_estimators', 100), ('num_leaves', 83), ('subsample', 0.5146961894321717)])"
21,0.9238263950398583,0.9228723404255319,0.9157801418439716,0.9208271787296898,0.0035892023336074486,15,0.13315383593241373,0.0076466746274324975,0.01250473658243815,0.008844505936083324,0.0031651047357623323,1.0,1e-09,0.16315165669304513,50,32,10,50,100,1.0,"OrderedDict([('alpha', 0.0031651047357623323), ('colsample_bytree', 1.0), ('lambda', 1e-09), ('learning_rate', 0.16315165669304513), ('max_depth', 50), ('min_child_samples', 32), ('min_child_weight', 10), ('n_estimators', 50), ('num_leaves', 100), ('subsample', 1.0)])"
22,0.9362267493356953,0.9423758865248227,0.9335106382978723,0.937370753323486,0.0037080795634348513,5,0.16359456380208334,0.007940353867856405,0.011928876241048178,0.008434989281980259,1e-09,1.0,1e-09,0.7938666786307563,22,50,0,50,99,0.9242341066516527,"OrderedDict([('alpha', 1e-09), ('colsample_bytree', 1.0), ('lambda', 1e-09), ('learning_rate', 0.7938666786307563), ('max_depth', 22), ('min_child_samples', 50), ('min_child_weight', 0), ('n_estimators', 50), ('num_leaves', 99), ('subsample', 0.9242341066516527)])"
23,0.9468556244464128,0.9406028368794326,0.9361702127659575,0.9412112259970458,0.004383772835210705,2,0.32267554601033527,0.007864377148940768,0.010982751846313477,0.007789700145299257,1.0,0.4171108562483359,1e-09,0.31951997617470357,17,0,0,100,24,0.9581877370061023,"OrderedDict([('alpha', 1.0), ('colsample_bytree', 0.4171108562483359), ('lambda', 1e-09), ('learning_rate', 0.31951997617470357), ('max_depth', 17), ('min_child_samples', 0), ('min_child_weight', 0), ('n_estimators', 100), ('num_leaves', 24), ('subsample', 0.9581877370061023)])"
24,0.9459698848538529,0.9476950354609929,0.9308510638297872,0.941506646971935,0.007565822502782383,1,0.2659456729888916,0.0076619598844924475,0.010957479476928711,0.008846221162965517,1.0,0.5672596680394122,1e-09,0.3891577526175074,46,50,1,100,71,0.704217084494782,"OrderedDict([('alpha', 1.0), ('colsample_bytree', 0.5672596680394122), ('lambda', 1e-09), ('learning_rate', 0.3891577526175074), ('max_depth', 46), ('min_child_samples', 50), ('min_child_weight', 1), ('n_estimators', 100), ('num_leaves', 71), ('subsample', 0.704217084494782)])"
25,0.9406554472984943,0.9441489361702128,0.9290780141843972,0.9379615952732644,0.006440178647192154,4,0.2708475589752197,3.877510063002251e-05,0.01613195737202962,0.0003733648820085066,1e-09,0.18695679630995046,1e-09,0.43010346300415736,26,50,0,100,97,0.6606073526715293,"OrderedDict([('alpha', 1e-09), ('colsample_bytree', 0.18695679630995046), ('lambda', 1e-09), ('learning_rate', 0.43010346300415736), ('max_depth', 26), ('min_child_samples', 50), ('min_child_weight', 0), ('n_estimators', 100), ('num_leaves', 97), ('subsample', 0.6606073526715293)])"
26,0.929140832595217,0.9228723404255319,0.9095744680851063,0.9205317577548006,0.008158092043898025,16,0.13676961263020834,0.015514311132658108,0.010664939880371094,0.007543250194753444,1.0,0.9708421929135946,1e-09,0.10171055874037464,4,50,0,100,74,0.6079227932653116,"OrderedDict([('alpha', 1.0), ('colsample_bytree', 0.9708421929135946), ('lambda', 1e-09), ('learning_rate', 0.10171055874037464), ('max_depth', 4), ('min_child_samples', 50), ('min_child_weight', 0), ('n_estimators', 100), ('num_leaves', 74), ('subsample', 0.6079227932653116)])"
27,0.7998228520814881,0.7934397163120568,0.8014184397163121,0.7982274741506648,0.003446826610847955,30,0.09887456893920898,0.0,0.01638484001159668,0.0,1.0,0.13651596817680658,1e-09,0.05705113167682995,1,0,0,53,17,0.5,"OrderedDict([('alpha', 1.0), ('colsample_bytree', 0.13651596817680658), ('lambda', 1e-09), ('learning_rate', 0.05705113167682995), ('max_depth', 1), ('min_child_samples', 0), ('min_child_weight', 0), ('n_estimators', 53), ('num_leaves', 17), ('subsample', 0.5)])"
28,0.9016829052258636,0.8687943262411347,0.8661347517730497,0.8788774002954209,0.016169557987300326,27,0.07558774948120117,0.0,0.017722050348917644,0.00047047122097760647,1.8566570991099995e-05,1.0,1e-09,0.3712304213092262,1,26,1,100,100,1.0,"OrderedDict([('alpha', 1.8566570991099995e-05), ('colsample_bytree', 1.0), ('lambda', 1e-09), ('learning_rate', 0.3712304213092262), ('max_depth', 1), ('min_child_samples', 26), ('min_child_weight', 1), ('n_estimators', 100), ('num_leaves', 100), ('subsample', 1.0)])"
29,0.8547387068201948,0.8333333333333334,0.849290780141844,0.8457902511078287,0.009082973325386197,28,0.07882777849833171,0.007652631382022036,0.010814984639485678,0.007647354450237268,1e-09,1.0,1000.0,1.0,2,50,10,100,2,0.5,"OrderedDict([('alpha', 1e-09), ('colsample_bytree', 1.0), ('lambda', 1000.0), ('learning_rate', 1.0), ('max_depth', 2), ('min_child_samples', 50), ('min_child_weight', 10), ('n_estimators', 100), ('num_leaves', 2), ('subsample', 0.5)])"
