,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_alpha,param_colsample_bytree,param_gamma,param_lambda,param_learning_rate,param_max_depth,param_min_child_weight,param_n_estimators,param_subsample,params
20,0.9354838709677419,0.93025283347864,0.9301919720767888,0.9319767441860465,0.002480578250271629,13,7.147773742675781,0.3112491824770138,0.020903905232747395,0.007314446553906318,1.0,1.0,1e-09,1e-09,1.0,15,0,99,0.6599626877342007,"OrderedDict([('alpha', 1.0), ('colsample_bytree', 1.0), ('gamma', 1e-09), ('lambda', 1e-09), ('learning_rate', 1.0), ('max_depth', 15), ('min_child_weight', 0), ('n_estimators', 99), ('subsample', 0.6599626877342007)])"
21,0.9363557105492589,0.9206625980819529,0.931064572425829,0.9293604651162791,0.006519837930949274,16,4.902998129526774,0.04356805072003725,0.024483521779378254,0.006466697058448546,0.006284413593374988,0.5375480405284847,1e-09,1.7591256108041555e-08,0.8550452337891666,19,0,52,0.911411030821855,"OrderedDict([('alpha', 0.006284413593374988), ('colsample_bytree', 0.5375480405284847), ('gamma', 1e-09), ('lambda', 1.7591256108041555e-08), ('learning_rate', 0.8550452337891666), ('max_depth', 19), ('min_child_weight', 0), ('n_estimators', 52), ('subsample', 0.911411030821855)])"
22,0.8918918918918919,0.8971229293809939,0.8917975567190227,0.8936046511627908,0.002488638769996823,26,2.684523582458496,0.03375073076472268,0.026041348775227863,0.007365302267416912,1.0,0.9213012401651037,1e-09,3.8219769544336496e-06,0.01,20,10,58,0.5,"OrderedDict([('alpha', 1.0), ('colsample_bytree', 0.9213012401651037), ('gamma', 1e-09), ('lambda', 3.8219769544336496e-06), ('learning_rate', 0.01), ('max_depth', 20), ('min_child_weight', 10), ('n_estimators', 58), ('subsample', 0.5)])"
23,0.9110723626852659,0.9067131647776809,0.8961605584642234,0.9046511627906977,0.00625953488959775,24,1.6048877239227295,0.01948616340998026,0.015624682108561197,6.836513890459241e-07,1.0,0.1,1e-09,3.3590635043876964,0.01,20,4,100,1.0,"OrderedDict([('alpha', 1.0), ('colsample_bytree', 0.1), ('gamma', 1e-09), ('lambda', 3.3590635043876964), ('learning_rate', 0.01), ('max_depth', 20), ('min_child_weight', 4), ('n_estimators', 100), ('subsample', 1.0)])"
24,0.9363557105492589,0.9319965126416739,0.93717277486911,0.9351744186046511,0.0022722224364751307,10,1.8684437274932861,0.03686466828072071,0.015628894170125324,4.608055437191081e-06,1e-09,0.5414905554130084,1e-09,6.018865447381471e-06,0.8843989278847235,4,10,100,1.0,"OrderedDict([('alpha', 1e-09), ('colsample_bytree', 0.5414905554130084), ('gamma', 1e-09), ('lambda', 6.018865447381471e-06), ('learning_rate', 0.8843989278847235), ('max_depth', 4), ('min_child_weight', 10), ('n_estimators', 100), ('subsample', 1.0)])"
25,0.949433304272014,0.937227550130776,0.9458987783595113,0.9441860465116279,0.005128619389853575,1,6.950897614161174,0.10389980486796252,0.03158108393351237,0.00047632131224831513,1e-09,0.1827552556186774,1e-09,0.0047128956463995085,0.027929540200322196,20,0,100,1.0,"OrderedDict([('alpha', 1e-09), ('colsample_bytree', 0.1827552556186774), ('gamma', 1e-09), ('lambda', 0.0047128956463995085), ('learning_rate', 0.027929540200322196), ('max_depth', 20), ('min_child_weight', 0), ('n_estimators', 100), ('subsample', 1.0)])"
26,0.9450741063644289,0.93025283347864,0.9450261780104712,0.9401162790697675,0.006976057360511564,4,4.336633125940959,0.03828554134446509,0.015630483627319336,1.013208835643567e-05,1e-09,1.0,1e-09,0.6256651401035789,0.27282852054507245,20,10,100,1.0,"OrderedDict([('alpha', 1e-09), ('colsample_bytree', 1.0), ('gamma', 1e-09), ('lambda', 0.6256651401035789), ('learning_rate', 0.27282852054507245), ('max_depth', 20), ('min_child_weight', 10), ('n_estimators', 100), ('subsample', 1.0)])"
27,0.8971229293809939,0.8857890148212729,0.900523560209424,0.8944767441860465,0.006299355520664741,25,1.1063591639200847,0.024752282215527145,0.01584966977437337,0.00032009150227069676,1e-09,0.7165363822948042,1e-09,2.9018647134714906e-06,0.446743271976617,1,10,87,1.0,"OrderedDict([('alpha', 1e-09), ('colsample_bytree', 0.7165363822948042), ('gamma', 1e-09), ('lambda', 2.9018647134714906e-06), ('learning_rate', 0.446743271976617), ('max_depth', 1), ('min_child_weight', 10), ('n_estimators', 87), ('subsample', 1.0)])"
28,0.934612031386225,0.9293809938971229,0.9301919720767888,0.9313953488372093,0.002298994965225937,14,2.6354496479034424,0.019529848972842885,0.029332478841145832,0.0027070639819557164,1.0,0.8033972870006978,0.49999999999999994,0.008047899951094558,1.0,4,0,100,1.0,"OrderedDict([('alpha', 1.0), ('colsample_bytree', 0.8033972870006978), ('gamma', 0.49999999999999994), ('lambda', 0.008047899951094558), ('learning_rate', 1.0), ('max_depth', 4), ('min_child_weight', 0), ('n_estimators', 100), ('subsample', 1.0)])"
29,0.8526591107236269,0.932868352223191,0.944153577661431,0.9098837209302325,0.04073407694525478,22,2.982548952102661,0.0644037133679432,0.01560505231221517,3.425787292975295e-05,1e-09,0.2866235376256574,3.079577331830315e-05,2.681106257580771e-05,0.682695233799386,9,0,82,1.0,"OrderedDict([('alpha', 1e-09), ('colsample_bytree', 0.2866235376256574), ('gamma', 3.079577331830315e-05), ('lambda', 2.681106257580771e-05), ('learning_rate', 0.682695233799386), ('max_depth', 9), ('min_child_weight', 0), ('n_estimators', 82), ('subsample', 1.0)])"
